customer_id,birth_year,marital_status,num_children,highest_education,occupation_category,tax_bracket,health_score,annual_salary,has_loan,has_insurance
3097,1989,Married,0,Bachelor,Professional,24,82,128890.19,False,False
3098,1966,Married,1,High School,White Collar,24,65,66812.17,False,True
3099,1975,Widowed,1,Master,Blue Collar,10,58,52803.72,True,False
3100,1961,Married,2,Bachelor,White Collar,12,64,51548.13,False,True
3101,1998,Single,2,High School,Professional,24,72,116130.85,True,False
3102,1982,Married,4,Master,White Collar,22,69,83341.64,False,False
3103,1992,Married,2,Bachelor,Blue Collar,10,62,46792.89,False,True
3104,1999,Married,0,Associate,White Collar,12,81,61770.37,False,False
3105,2004,Single,0,High School,Student,0,77,9564.67,True,False
3106,1968,Divorced,1,Associate,Blue Collar,10,58,31781.34,False,False
3107,1987,Divorced,1,Master,White Collar,24,78,49982.5,False,True
3108,1965,Married,1,High School,White Collar,22,80,58284.33,True,True
3109,1961,Widowed,1,High School,Blue Collar,12,84,31801.45,False,True
3110,2002,Single,0,Master,White Collar,12,56,82003.6,False,False
3111,1973,Married,0,Associate,Blue Collar,24,67,43799.14,False,False
3112,1951,Widowed,3,High School,Retired,10,56,1899.27,False,True
3113,1987,Married,2,High School,Professional,24,70,114024.89,False,True
3114,1993,Single,0,Bachelor,Executive,35,92,158206.16,False,True
3115,1981,Divorced,4,Bachelor,White Collar,22,68,87105.26,True,False
3116,1995,Single,0,High School,Professional,22,74,93115.85,False,True
3117,1942,Married,4,High School,Retired,0,60,3269.04,False,False
3118,1975,Widowed,2,Bachelor,White Collar,22,91,54906.18,False,True
3119,1991,Single,0,Bachelor,Professional,24,55,113030.68,False,True
3120,1999,Single,0,High School,Blue Collar,12,74,41481.36,True,False
3121,1973,Divorced,2,Associate,Executive,35,65,167858.88,True,True
3122,1951,Married,3,Associate,Retired,10,52,1555.73,False,False
3123,1980,Married,1,High School,Professional,32,87,100470.15,True,True
3124,1955,Widowed,0,High School,Retired,0,52,3553.82,False,False
3125,1981,Single,0,Master,Professional,24,71,126004.24,True,False
3126,1989,Divorced,2,Master,Blue Collar,12,77,36469.84,True,False
3127,1999,Single,0,High School,Executive,32,72,148167.99,True,False
3128,1992,Single,0,Master,White Collar,24,61,95329.13,False,True
3129,1951,Married,2,Associate,Retired,0,68,401.05,False,True
3130,1956,Married,5,Master,Retired,10,63,3303.42,False,True
3131,1999,Single,0,Master,Professional,24,87,101737.21,False,False
3132,1955,Widowed,2,Associate,Retired,0,76,1927.49,False,False
3133,1994,Single,0,Associate,Professional,24,98,99740.95,False,False
3134,1993,Single,0,High School,Professional,32,79,138402.42,False,True
3135,1941,Widowed,3,Associate,Retired,0,74,2460.05,False,False
3136,1996,Married,1,High School,Executive,35,75,152488.78,True,False
3137,1976,Married,5,Bachelor,Professional,24,92,123475.33,False,True
3138,1977,Married,1,High School,Professional,32,75,74997.79,False,True
3139,1997,Single,0,Bachelor,White Collar,22,78,84772.49,False,False
3140,1984,Single,1,Master,Professional,35,82,112916.38,False,False
3141,1954,Married,1,High School,Retired,0,64,3754.32,False,True
3142,1936,Married,2,Associate,Retired,0,62,3611.08,False,True
3143,2005,Single,0,Bachelor,Student,0,86,10238.27,False,False
3144,2002,Married,0,Associate,White Collar,22,87,82416.57,False,True
3145,2001,Single,0,Master,Professional,32,86,167300.89,False,False
3146,1994,Single,0,Bachelor,Professional,22,77,139007.4,False,False
3147,1990,Divorced,1,High School,Professional,35,80,101604.57,False,True
3148,1993,Married,1,Associate,Professional,22,88,122932.01,True,True
3149,1958,Married,3,High School,Retired,10,60,342.77,False,True
3150,1974,Married,2,High School,Blue Collar,12,74,52870.21,True,True
3151,2006,Single,0,Bachelor,Student,12,52,10507.54,False,True
3152,1956,Married,1,Associate,Retired,0,78,3198.31,False,True
3153,1996,Married,1,High School,White Collar,22,71,72061.26,True,True
3154,1983,Married,0,Associate,Self-Employed,12,69,123284.62,False,False
3155,1997,Single,0,High School,Blue Collar,10,78,50242.83,False,False
3156,1982,Married,5,Associate,Blue Collar,22,82,52591.52,True,True
3157,1999,Married,1,Associate,Professional,22,100,125345.7,False,False
3158,1960,Married,0,High School,Blue Collar,22,56,37034.04,False,True
3159,1996,Married,1,Bachelor,White Collar,22,70,45842.87,True,True
3160,1947,Widowed,2,Master,Retired,0,71,4960.79,False,True
3161,1981,Married,4,Bachelor,Professional,24,68,111570.76,True,True
3162,1952,Widowed,2,Bachelor,Retired,0,78,3724.99,False,True
3163,1959,Married,2,Master,Retired,10,70,1924.16,False,True
3164,1974,Divorced,4,High School,White Collar,32,83,58242.4,True,True
3165,1986,Single,0,High School,Self-Employed,12,74,74299.78,True,False
3166,1990,Married,2,High School,Executive,32,83,248701.08,True,True
3167,1962,Married,2,High School,White Collar,12,62,41185.84,False,True
3168,1967,Divorced,1,High School,Self-Employed,22,92,77650.08,False,True
3169,1963,Divorced,2,Associate,White Collar,24,55,41222.45,False,True
3170,1962,Married,4,High School,Blue Collar,22,65,35140.1,False,True
3171,1981,Divorced,2,High School,Professional,24,61,108217.55,True,True
3172,1955,Widowed,2,High School,Retired,0,79,580.76,False,True
3173,2006,Single,0,High School,Student,0,86,12887.79,False,False
3174,1954,Widowed,3,Associate,Retired,0,58,3694.89,False,True
3175,1997,Married,0,High School,Professional,24,89,127121.93,True,True
3176,1972,Divorced,1,High School,White Collar,32,67,69168.89,True,True
3177,1955,Widowed,3,High School,Retired,0,74,598.76,False,True
3178,2000,Single,0,Bachelor,White Collar,24,86,71344.56,True,True
3179,1981,Single,0,High School,Blue Collar,12,73,46855.65,False,False
3180,1998,Single,0,Bachelor,White Collar,24,88,77411.58,False,True
3181,1962,Married,4,Bachelor,White Collar,24,70,63931.61,False,True
3182,1994,Married,3,Associate,Self-Employed,32,82,92870.6,True,False
3183,1998,Single,0,High School,Executive,32,76,214606.55,True,True
3184,2002,Single,0,Associate,White Collar,22,61,77797.58,False,False
3185,1941,Widowed,0,High School,Retired,0,66,2419.61,False,True
3186,1982,Divorced,0,Master,Professional,22,67,96204.93,False,False
3187,1978,Married,0,Bachelor,Blue Collar,12,89,55033.92,False,False
3188,1992,Single,0,Associate,White Collar,32,64,69762.7,False,True
3189,1970,Married,1,High School,Professional,24,86,118062.78,True,True
3190,1964,Married,1,Bachelor,Professional,24,71,84705.85,False,True
3191,1963,Married,1,Associate,White Collar,12,76,41042.86,False,False
3192,1988,Single,0,High School,Self-Employed,24,63,101361.34,False,False
3193,1955,Widowed,3,Bachelor,Retired,0,67,231.04,False,True
3194,1951,Widowed,0,High School,Retired,0,63,1709.98,False,False
3195,1996,Single,0,Bachelor,Executive,24,100,204767.21,True,True
3196,2005,Single,0,Bachelor,Student,10,74,8934.22,False,False
3197,2001,Single,1,High School,Blue Collar,10,91,44119.17,False,False
3198,2001,Single,0,High School,Self-Employed,32,91,45168.25,False,False
3199,1966,Divorced,0,High School,Blue Collar,12,84,34519.1,False,True
3200,1990,Single,0,Master,Self-Employed,24,72,143343.99,False,True
3201,1989,Married,1,High School,Professional,32,95,109219.07,True,True
3202,1938,Married,3,High School,Retired,10,87,4115.16,False,False
3203,1970,Divorced,2,Associate,White Collar,12,77,62690.65,True,True
3204,1998,Single,0,High School,White Collar,12,74,72136.99,True,False
3205,1972,Married,2,High School,Professional,22,65,72659.3,True,False
3206,1986,Divorced,1,Bachelor,Executive,32,81,173650.25,False,True
3207,1986,Married,1,Bachelor,Executive,24,77,172501.04,True,False
3208,2005,Single,0,Associate,Student,10,82,8913.03,False,False
3209,1960,Divorced,3,High School,White Collar,22,58,66371.46,True,True
3210,1953,Widowed,2,Associate,Retired,12,70,2252.13,False,False
3211,2003,Married,1,Associate,Executive,37,92,206940.63,False,False
3212,1993,Single,2,Associate,White Collar,24,86,63859.37,False,False
3213,1952,Widowed,0,Master,Retired,10,66,1267.68,True,False
3214,1989,Married,2,High School,White Collar,12,76,76972.12,True,True
3215,1958,Married,2,High School,Retired,0,56,2843.22,False,True
3216,1988,Divorced,4,Master,White Collar,22,70,53932.85,False,True
3217,1963,Divorced,5,High School,Executive,37,69,153027.69,True,True
3218,1943,Married,5,Master,Retired,0,74,7.52,False,False
3219,1940,Widowed,5,High School,Retired,0,60,2867.66,False,True
3220,1992,Single,1,High School,Professional,32,68,106650.85,False,True
3221,2006,Single,0,High School,Student,0,88,14329.38,False,False
3222,1999,Single,0,High School,White Collar,32,75,77893.47,True,False
3223,1971,Widowed,3,Master,Professional,35,65,92246.89,False,True
3224,1986,Married,5,Master,Executive,24,85,157961.46,True,False
3225,1988,Married,2,Bachelor,White Collar,22,82,83560.0,True,True
3226,1966,Married,3,High School,White Collar,12,71,60484.07,True,True
3227,1951,Married,0,High School,Retired,0,66,1996.13,False,True
3228,2000,Single,0,Associate,White Collar,24,83,65973.14,True,False
3229,1981,Single,1,High School,Blue Collar,10,81,40592.84,True,True
3230,1989,Single,0,High School,White Collar,32,79,64570.73,True,False
3231,1997,Married,1,High School,Professional,35,80,136434.85,False,True
3232,1968,Married,1,High School,White Collar,22,67,64239.31,True,True
3233,1979,Married,2,Bachelor,Executive,32,70,177865.13,False,True
3234,1993,Single,0,Associate,Self-Employed,22,76,55794.52,True,False
3235,2000,Married,1,High School,Blue Collar,12,70,54085.13,True,False
3236,1998,Divorced,0,High School,White Collar,12,68,63175.98,True,True
3237,1993,Single,0,Bachelor,Blue Collar,10,77,47630.03,False,False
3238,1995,Single,0,Bachelor,Professional,22,88,79566.44,False,False
3239,1993,Single,1,High School,White Collar,22,57,76735.49,False,True
3240,1939,Widowed,4,Bachelor,Retired,0,63,2195.39,False,False
3241,1950,Widowed,2,Associate,Retired,0,72,4461.38,False,False
3242,1966,Divorced,2,High School,Professional,32,83,81750.57,False,False
3243,1986,Divorced,2,High School,Professional,22,95,92834.36,False,True
3244,1952,Widowed,2,Master,Retired,0,67,1071.38,False,True
3245,2000,Single,0,Associate,Professional,22,99,101351.48,False,True
3246,1994,Single,0,High School,White Collar,12,83,79065.38,False,False
3247,1984,Married,2,Bachelor,Executive,32,84,191313.24,False,False
3248,1963,Divorced,0,High School,Self-Employed,12,61,89508.01,False,True
3249,1969,Married,1,Bachelor,Professional,24,78,135155.65,False,True
3250,1993,Single,1,Bachelor,Blue Collar,10,87,39649.09,False,True
3251,1956,Married,3,Bachelor,Retired,0,64,2711.05,True,False
3252,1954,Widowed,5,Associate,Retired,10,44,3800.75,False,True
3253,2000,Married,0,Bachelor,Professional,32,81,124072.33,True,False
3254,2001,Single,0,High School,Executive,32,78,154440.88,False,False
3255,2007,Single,0,Bachelor,Student,12,94,15446.41,True,False
3256,1968,Married,2,High School,Professional,32,68,108931.57,False,False
3257,1941,Widowed,4,High School,Retired,10,61,4165.04,False,True
3258,1998,Single,0,Doctorate,Executive,32,67,266800.75,False,False
3259,1984,Married,0,Master,Professional,22,70,121703.68,False,True
3260,2000,Married,2,Associate,White Collar,22,100,60308.04,False,False
3261,1990,Married,3,Associate,Professional,24,62,138187.76,True,True
3262,1970,Married,4,High School,Executive,37,60,247477.19,True,True
3263,1939,Widowed,1,Associate,Retired,12,67,1831.2,False,True
3264,1975,Divorced,2,High School,Blue Collar,10,94,32401.51,True,True
3265,2003,Single,2,High School,Blue Collar,24,88,29073.97,False,False
3266,1980,Divorced,2,Associate,White Collar,24,91,55539.64,False,True
3267,1975,Married,4,Master,Professional,32,71,112726.22,False,False
3268,1989,Divorced,1,Master,Executive,37,63,210434.65,False,False
3269,2003,Single,0,Master,Blue Collar,10,76,38298.84,False,False
3270,2007,Single,0,Bachelor,Student,0,80,12593.49,False,False
3271,1981,Married,2,High School,Professional,32,76,136035.56,False,True
3272,1992,Single,0,High School,White Collar,12,76,49299.77,False,False
3273,1963,Divorced,3,High School,Professional,32,78,100243.02,True,False
3274,1958,Widowed,4,High School,Retired,10,64,161.43,False,True
3275,2006,Single,0,Bachelor,Student,10,71,13757.34,False,False
3276,1992,Single,0,Associate,White Collar,12,66,81375.77,False,False
3277,1972,Married,3,Master,Executive,35,76,188045.72,True,True
3278,1985,Married,3,Associate,White Collar,12,78,76281.88,True,False
3279,2001,Single,0,High School,White Collar,24,91,43297.96,False,False
3280,1973,Married,1,Bachelor,Professional,24,90,104584.14,False,False
3281,1999,Single,0,Associate,White Collar,22,67,42281.48,False,True
3282,1987,Divorced,2,High School,White Collar,24,77,54204.38,True,False
3283,2005,Single,0,Bachelor,Student,0,78,11185.77,False,False
3284,1964,Divorced,1,Associate,Self-Employed,22,57,83791.67,False,True
3285,1964,Married,3,High School,Professional,24,67,77023.37,True,True
3286,1986,Divorced,0,Associate,Blue Collar,12,92,52734.74,True,True
3287,1950,Widowed,2,Master,Retired,10,63,1486.43,False,True
3288,1956,Married,4,High School,Retired,10,63,949.11,False,True
3289,1960,Married,0,High School,Professional,22,71,88924.34,True,False
3290,1976,Divorced,2,High School,White Collar,22,84,66258.32,True,True
3291,2001,Single,0,Associate,White Collar,22,77,79326.55,False,False
3292,1950,Married,2,Master,Retired,0,71,4148.9,False,False
3293,2000,Married,2,High School,Blue Collar,22,57,42161.61,True,False
3294,1973,Divorced,2,Master,White Collar,22,80,94957.98,False,True
3295,1995,Married,1,Master,Professional,22,81,108907.37,True,True
3296,1953,Married,2,High School,Retired,10,79,4247.72,False,False
3297,1989,Married,1,Bachelor,Professional,24,59,106659.23,False,True
3298,1967,Married,3,Master,White Collar,24,70,60595.59,False,True
3299,1961,Divorced,1,Master,Blue Collar,10,81,39102.25,True,False
3300,1998,Single,0,Associate,Blue Collar,10,74,46007.93,False,False
3301,2002,Single,0,High School,Blue Collar,10,80,40796.26,False,False
3302,2000,Married,1,High School,Professional,24,75,73513.13,True,False
3303,1991,Single,1,High School,White Collar,24,74,54240.27,False,False
3304,1985,Divorced,5,Bachelor,Professional,24,88,114870.14,True,False
3305,1975,Married,0,Associate,White Collar,12,60,69858.33,False,True
3306,1983,Divorced,0,Bachelor,White Collar,22,76,85934.2,True,False
3307,1990,Married,2,Bachelor,Professional,24,80,150604.6,True,True
3308,1997,Married,2,High School,Professional,32,88,105982.33,True,False
3309,2003,Married,0,Master,Professional,24,79,131803.65,True,False
3310,2004,Single,1,High School,Student,10,90,12886.23,False,False
3311,1999,Single,0,High School,White Collar,22,79,73413.08,True,False
3312,1985,Married,0,Master,White Collar,22,78,83770.91,False,False
3313,1987,Married,2,High School,Professional,24,78,120435.81,False,True
3314,1974,Married,0,High School,Self-Employed,12,81,73018.36,False,False
3315,1992,Single,0,Doctorate,Professional,22,83,170074.43,False,False
3316,1983,Divorced,3,Master,Professional,32,65,139653.96,False,True
3317,1965,Married,3,Bachelor,White Collar,22,75,43354.02,True,False
3318,1996,Single,0,High School,Self-Employed,24,84,85862.02,True,False
3319,1945,Widowed,4,High School,Retired,0,83,1319.88,False,True
3320,1975,Married,1,High School,White Collar,12,64,48122.67,True,True
3321,1999,Single,1,High School,White Collar,22,85,65953.97,True,True
3322,1969,Widowed,1,Master,Professional,24,70,137949.0,False,False
3323,1989,Single,0,High School,Professional,22,79,136830.22,False,True
3324,1994,Single,1,Bachelor,Professional,35,68,152169.03,False,False
3325,1991,Married,3,High School,Professional,22,78,98615.16,False,True
3326,1998,Single,0,Associate,Professional,32,82,86621.14,False,False
3327,1998,Single,0,High School,White Collar,22,69,45618.33,False,False
3328,2002,Single,0,High School,Blue Collar,22,94,54304.98,False,False
3329,1983,Married,2,High School,Executive,37,61,171465.36,True,False
3330,1997,Single,0,Master,White Collar,22,84,64453.58,False,False
3331,1980,Divorced,2,Bachelor,Blue Collar,12,51,49248.05,True,True
3332,1953,Widowed,0,Associate,Retired,12,68,255.76,False,False
3333,1974,Married,1,High School,Blue Collar,12,79,45462.45,True,True
3334,1954,Widowed,5,Bachelor,Retired,0,77,4094.13,False,True
3335,1980,Divorced,1,Bachelor,White Collar,24,74,75867.85,False,True
3336,1982,Single,0,Associate,White Collar,22,73,59533.03,False,True
3337,1938,Married,3,Associate,Retired,0,73,518.28,False,False
3338,1994,Single,0,Master,Professional,32,88,104264.39,True,False
3339,1994,Married,0,Master,Professional,35,92,106295.69,False,True
